9,2,17.6,5002,4018
9,2,18.2,5018,4003
5,1,0.2,4011,5022
5,1,0.5,4011,5022
5,1,2.2,4005,5022
5,1,3.5,4005,5009
5,1,4.3,4005,5022
5,1,5.3,4005,5011
5,1,7.5,4011,5011
5,1,7.6,4011,5011
5,1,10.5,4011,5004
5,1,10.6,4011,5004
5,1,12.1,4005,5004
5,1,21.2,4005,5004
5,1,13.1,4011,5011
5,1,13.3,4005,5011
5,1,14.2,4011,5008
5,1,14.4,4005,5008
5,1,15.3,4005,5011
5,1,15.6,4005,5011
5,1,16.4,4011,5008
5,1,16.5,4011,5008
5,1,17.6,4005,5011
5,1,18.5,4005,5008
5,1,20.1,4005,5008
5,1,22.1,4011,5008
5,1,23.6,4010,5009
5,1,24.2,4005,5008
5,1,25.6,4005,5004
5,1,26.3,4005,5008
5,1,26.6,4005,5008
5,1,31.4,4005,5022
5,1,33.4,4001,5022
5,1,37.3,4012,5011
5,1,39.1,4012,5011
5,1,39.4,4012,5011
5,1,41.1,4012,5011
5,1,41.3,4010,5011
5,1,43.2,4012,5004
5,1,44.1,4010,5022
5,1,44.4,4002,5022
5,1,44.6,4012,5022
5,1,46.1,4012,5022
5,1,46.4,4010,5022
5,1,46.5,4010,5022
5,1,46.6,4010,5022
5,1,47.5,4014,5009
5,1,48.1,4014,5022
5,1,48.2,4012,5022
5,1,48.3,4012,5022
5,1,48.4,4012,5022
5,1,49.4,4012,5009
5,2,1.1,5001,4004
5,2,1.5,5001,4004
5,2,2.3,5002,4014
5,2,5.2,5018,4004
5,2,5.3,5018,4004
5,2,8.1,5018,4014
5,2,11.3,5001,4015
5,2,11.6,5001,4015
5,2,13.5,5018,4015
5,2,16.2,5018,4008
5,2,16.5,5001,4008
5,2,19.5,5018,4012
5,2,19.6,5018,4012
5,2,20.1,5001,4009
5,2,20.6,5001,4009
5,2,21.4,5001,4012
5,2,22.6,5001,4009
5,2,24.1,5018,4009
5,2,25.1,5001,4012
5,2,25.2,5001,4012
5,2,25.3,5001,4012
5,2,26.1,5001,4009
5,2,28.2,5018,4008
5,2,31.1,5001,4015
5,2,31.2,5001,4015
5,2,32.4,5013,4008
5,2,34.4,5001,4008
5,2,35.3,5013,4015
5,2,35.6,5013,4015
5,2,36.1,5001,4014
5,2,37.6,5013,4015
5,2,38.2,5004,4015
5,2,38.3,5004,4015
5,2,38.4,5004,4015
5,2,39.1,5013,4008
5,2,40.5,5004,4014
5,2,42.2,5003,4014
5,2,44.3,5003,4008
5,2,44.5,5004,4008
5,2,45.3,5003,4015
5,2,48.2,5003,4004
5,2,49.1,5003,4014
5,2,49.4,5021,4014
6,1,3.4,8012,5009
6,1,5.4,8012,5009
6,1,7.6,8012,5011
6,1,12.2,8001,5008
6,1,14.2,8001,5008
6,1,14.3,8001,5008
6,1,15.5,8002,5019
6,1,19.3,8014,5019
6,1,21.6,8013,5019
6,1,23.5,8014,5019
6,1,27.5,8014,5011
6,1,30.4,8013,5021
6,1,30.6,8014,5021
6,1,34.5,8014,5020
6,1,37.1,8014,5019
6,1,38.5,8013,5008
6,1,41.1,8014,5020
6,1,41.3,8005,5020
6,1,41.4,8005,5020
6,1,41.5,8005,5020
6,1,43.4,8014,5009
6,1,44.5,8005,5011
6,1,46.6,8015,5011
6,1,49.3,8009,5009
6,2,2.5,5012,8010
6,2,3.2,5012,8016
6,2,4.2,5001,8017
6,2,5.2,5001,8016
6,2,6.1,5012,8017
6,2,6.3,5012,8017
6,2,7.4,5001,8016
6,2,9.3,5012,8010
6,2,9.6,5012,8010
6,2,16.1,5001,8015
6,2,16.6,5001,8015
6,2,17.6,5012,8009
6,2,18.2,5012,8017
6,2,19.3,5012,8009
6,2,21.2,5012,8010
6,2,21.5,5001,8010
6,2,23.6,5012,8010
6,2,24.6,5012,8017
6,2,25.2,5001,8009
6,2,25.6,5001,8009
6,2,26.3,5001,8015
6,2,27.4,5001,8009
6,2,28.1,5012,8015
6,2,29.3,5012,8009
6,2,30.3,5001,8016
6,2,30.6,5012,8016
6,2,32.2,5012,8016
6,2,32.4,5012,8016
6,2,32.6,5012,8016
6,2,33.3,5012,8014
6,2,34.6,5025,8017
6,2,35.2,5001,8014
6,2,36.5,5001,8017
7,1,0.4,5001,3001
7,1,3.5,5002,3012
7,1,5.3,5001,3012
7,1,6.1,5001,3014
7,1,7.3,5002,3012
7,1,7.4,5002,3012
7,1,8.2,5001,3014
7,1,9.1,5002,3001
7,1,9.4,5001,3001
7,1,14.2,5001,3002
7,1,14.4,5001,3002
7,1,15.4,5002,3001
7,1,18.1,5002,3011
7,1,18.2,5002,3011
7,1,18.6,5002,3011
7,1,21.2,5001,3013
7,1,21.6,5001,3013
7,1,22.2,5001,3011
7,1,23.1,5001,3014
7,1,28.6,5001,3002
7,1,29.1,5001,3010
7,1,29.2,5001,3010
7,1,32.2,5018,3011
7,1,32.4,5002,3011
7,1,33.5,5013,5013
7,1,34.2,5018,3011
7,1,36.1,5018,3002
7,1,36.4,5013,3002
7,1,37.1,5013,3010
7,1,38.2,5018,3014
7,1,38.4,5004,3014
7,1,39.2,5013,3012
7,1,39.3,5013,3012
7,1,39.4,5013,3012
7,1,41.1,5013,3014
7,1,43.6,5003,3011
7,1,44.1,5013,3002
7,1,45.1,5003,3014
7,1,46.4,5007,3012
7,1,47.2,5007,3014
7,1,48.2,5003,3012
7,1,48.5,5003,3012
7,1,49.3,5003,3014
7,1,49.5,5020,3014
7,1,49.6,5022,3014
7,2,1.2,3003,5009
7,2,1.6,3003,5009
7,2,2.5,3003,5020
7,2,7.4,3010,5022
7,2,9.3,3003,5022
7,2,10.2,3002,5009
7,2,11.1,3010,5022
7,2,12.1,3002,5011
7,2,13.1,3010,5022
7,2,13.6,3010,5022
7,2,15.1,3010,5004
7,2,17.5,3002,5004
7,2,18.4,3005,5011
7,2,18.5,3005,5011
7,2,21.1,3002,5004
7,2,22.4,3005,5011
7,2,22.6,3005,5011
7,2,27.5,3002,5004
7,2,27.6,3002,5004
7,2,29.2,3004,5004
7,2,29.4,3004,5004
7,2,30.3,3002,5009
7,2,32.2,3013,5009
7,2,32.3,3008,5009
7,2,33.5,3002,5004
7,2,35.1,3008,5004
7,2,37.1,3008,5022
7,2,37.2,3008,5022
7,2,37.4,3012,5022
7,2,37.6,3012,5022
7,2,38.2,3012,5011
7,2,38.6,3008,5011
7,2,39.1,3012,5004
7,2,41.2,3012,5022
7,2,41.4,3012,5022
7,2,43.1,3008,5009
7,2,44.1,3001,5020
7,2,44.2,3001,5020
7,2,44.5,3012,5020
7,2,45.3,3011,5009
7,2,46.3,3012,5022
7,2,47.3,3012,5009
7,2,47.5,3011,5009
7,2,47.6,3014,5009
